"Vaccination.Coverage.Percentage....","Denominator","Race.Sort.Order","Visual.Figure.Number","Week_Ending_Date","Race.and.Ethnicity","Vaccination.Coverage.Status","Pregnancy.Status.at.Vaccination","Pregnancy.Vaccination.Order"
7.44999794487376,12634.6394532155,5.98082513804547,1.56685894890688,"08/13/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
30.6399259903701,54361.5894127709,1.97033783444203,1.00974699202925,"03/26/2022","Other, NH","Fully Vaccinated","Any","NULL"
61.4751158748753,43907.7819508729,5.0824835957028,1.30075407074764,"03/13/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
28.6205171017209,43362.4000488133,4.09726029983722,1.86329520796426,"11/05/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
75.0906444038032,36049.9296691956,5.92803554283455,1.23214836767875,"05/27/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
19.430039063422,73112.4579459562,3.20895982580259,1.05853980407119,"02/12/2022","Other, NH","Fully Vaccinated","During Pregnancy","NULL"
44.9647889376618,32600.5129764955,4.62092611379921,1.71104991156608,"04/08/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
24.9272854381241,43338.2518148404,1.3792431158945,1.5087485301774,"09/24/2022","White, NH","Fully Vaccinated","Any","1"
17.3397056810092,104425.169269603,4.1517137598712,1.40494703943841,"01/07/2023","White, NH","Fully Vaccinated","Any","NULL"
85.8411001442,84252.3914600902,2.07293225708418,1.42451391811483,"12/03/2022","Black, NH","Fully Vaccinated","Before Pregnancy","NULL"
29.0518160604173,35429.532022421,5.59563775919378,1.91396578447893,"08/14/2021","Asian, NH","Fully Vaccinated","Any","1"
43.2046114574885,86808.7678358105,5.05976001638919,1.90200649155304,"05/06/2023","Hispanic/Latino","Fully Vaccinated","During Pregnancy","NULL"
2.5277292459039,26115.3939009982,5.28057963494211,1.21806528232992,"02/12/2022","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","2"
49.4355899615446,54635.8138310539,5.08378622960299,1.5748945469968,"12/03/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
58.1748919150326,20624.6127923112,3.08550845156424,1.040653136326,"02/04/2023","Asian, NH","Fully Vaccinated","Any","1"
53.8425980804488,15808.1863398815,5.88774551893584,1.54059751145542,"09/10/2022","White, NH","Fully Vaccinated","Any","NULL"
29.0709450258873,95002.7971058004,3.49681829940528,1.11282846238464,"12/31/2022","Black, NH","Fully Vaccinated","Any","2"
80.4676224148599,13167.0809328679,3.49285832280293,1.75745386769995,"03/18/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
56.551002350729,91689.0960099134,2.71736126067117,1.11114417947829,"12/25/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
27.3523138513556,31783.7344145172,1.33674697042443,1.20411440101452,"09/03/2022","Black, NH","Fully Vaccinated","Any","3"
35.0548811374465,6404.45263647102,5.53682669438422,1.76770381326787,"07/31/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
14.4909008504357,83782.0018852421,2.10559867811389,1.42234466527589,"02/05/2022","Asian, NH","Fully Vaccinated","Any","NULL"
77.8884363470832,40138.2598589952,2.48831946542487,1.54695398081094,"01/29/2022","Black, NH","Fully Vaccinated","Before Pregnancy","NULL"
86.0650396051118,6182.45681207045,4.29271231312305,1.88051883736625,"04/01/2023","White, NH","Fully Vaccinated","Before and During Pregnancy","3"
50.897114915913,79578.5821788919,3.83309954800643,1.72762945154682,"06/12/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
29.7581314292969,6642.8541286632,5.85646195011213,1.75284618884325,"10/01/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
89.9945348497247,47794.0059302682,1.52466116612777,1.60073895007372,"03/25/2023","White, NH","Fully Vaccinated","Any","NULL"
21.2042167243548,29751.354972305,3.71899462910369,1.1010667392984,"04/08/2023","All Races/Ethnicity","Fully Vaccinated","Any","3"
55.3242784636561,54324.4514800853,5.5768606744241,1.82622270612046,"12/11/2021","White, NH","Fully Vaccinated","Before and During Pregnancy","1"
9.76852120687254,70137.9091175376,5.36468701809645,1.73824895638973,"03/13/2021","Asian, NH","Fully Vaccinated","During Pregnancy","NULL"
43.9790410660207,12143.187303423,5.52269454603083,1.88297565397806,"05/22/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
8.9799578482518,21998.916132625,4.89390281750821,1.08416500827298,"10/29/2022","Asian, NH","Fully Vaccinated","Any","2"
14.5532683711499,14261.1781996591,1.83585535059683,1.82947250339203,"12/24/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
25.5542562314076,86327.793359732,1.60692454571836,1.27481628861278,"01/16/2021","Other, NH","Fully Vaccinated","Any","NULL"
52.7236719374545,67506.1210564168,1.59147065272555,1.33421585988253,"04/03/2021","White, NH","Fully Vaccinated","Any","NULL"
66.0732015942922,67818.648499294,3.16033795615658,1.88703704439104,"12/11/2021","Black, NH","Fully Vaccinated","Any","NULL"
14.9465382727794,43419.195861758,4.88693483429961,1.19132607383654,"07/30/2022","Other, NH","Fully Vaccinated","During Pregnancy","NULL"
78.2420390173327,47629.9815580782,5.52049047569744,1.01219133776613,"12/24/2022","Hispanic/Latino","Fully Vaccinated","Any","3"
63.9842445877846,39117.5927965329,3.13233140064403,1.70534422132187,"05/22/2021","White, NH","Fully Vaccinated","During Pregnancy","1"
68.6640781215392,84410.3862754467,5.04755553114228,1.03761871880852,"09/04/2021","White, NH","Fully Vaccinated","Any","NULL"
13.2816950024106,93916.2092730396,3.341875518905,1.82252552453429,"04/29/2023","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
32.3325437969528,69911.0863009582,4.39301548665389,1.90343453921378,"08/07/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
60.8019230715232,63979.8874384866,4.79362942068838,1.16645761206746,"03/19/2022","All Races/Ethnicity","Fully Vaccinated","Any","3"
47.3011809291551,36998.9613320259,4.41679807635956,1.20759546710178,"04/03/2021","White, NH","Fully Vaccinated","Any","NULL"
31.5871018865146,11332.1019679382,5.2378980666399,1.79588017426431,"10/23/2021","Black, NH","Fully Vaccinated","Any","NULL"
21.719922353304,63829.6298563778,2.55784954782575,1.89319629827514,"08/20/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
5.25471920580603,21781.5041897411,1.91383401304483,1.24368295143358,"09/25/2021","White, NH","Fully Vaccinated","During Pregnancy","NULL"
21.3667627135757,79095.7012857436,1.46760085038841,1.43319322844036,"04/03/2021","Asian, NH","Fully Vaccinated","Any","NULL"
80.3740355601534,33543.304111643,1.07397296838462,1.39815330645069,"07/30/2022","Hispanic/Latino","Fully Vaccinated","Any","2"
73.308015670767,68695.4763428865,5.51206651399843,1.66559277498163,"07/16/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
67.500723893079,16333.7952177222,4.98026459035464,1.30519689712673,"03/11/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
13.9885288381018,29612.8015201071,1.38885949295945,1.79197091492824,"03/18/2023","Asian, NH","Fully Vaccinated","Any","NULL"
11.2642106011743,87160.6825953224,1.50871545216069,1.34122679312713,"11/12/2022","Other, NH","Fully Vaccinated","Any","NULL"
88.0177405059803,85451.0402246125,1.86946045747027,1.25745487166569,"10/01/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
39.3825386466924,8292.91957345605,3.64339010231197,1.00396152329631,"01/09/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
41.9007014020113,92755.2537536435,4.67657007300295,1.38033886486664,"09/18/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
14.9264167356072,16658.1973495746,1.59109332505614,1.59942656871863,"11/20/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
52.819771127589,65605.4280493932,1.51719696028158,1.33903538808227,"11/19/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
24.4512551560532,51428.4381324956,3.76131732040085,1.17578424094245,"02/06/2021","White, NH","Fully Vaccinated","Any","NULL"
20.7777519115247,60358.6752228916,2.4525928394869,1.99756935448386,"12/24/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
62.4160671837861,77980.2550773297,3.20220262301154,1.26539960876107,"11/26/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
25.5415716864634,51458.1446578936,1.59222152223811,1.55019224784337,"03/19/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
73.1789453763748,104266.515398473,5.60809304146096,1.13524466636591,"11/13/2021","Other, NH","Fully Vaccinated","Any","NULL"
8.48066962016746,103865.256877682,4.66294748964719,1.68182221613824,"10/22/2022","Black, NH","Fully Vaccinated","Any","1"
74.2293154265732,43662.987243186,3.3076523153577,1.45035106549039,"05/13/2023","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
38.596773747378,65607.0297544934,4.36157213430852,1.36664456594735,"01/23/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
68.2566195535474,38796.8982385634,2.44247205578722,1.38613134040497,"11/06/2021","Black, NH","Fully Vaccinated","Any","NULL"
59.8134112419561,48124.6217118187,4.31722705624998,1.40447119437158,"04/09/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
40.1408239429817,26952.404735727,2.87534321565181,1.82756472099572,"02/04/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
56.6313004553318,4245.14878426795,4.3546177088283,1.91601479123347,"10/22/2022","White, NH","Fully Vaccinated","Any","NULL"
0.0420210202457383,6057.64334307471,3.06362281460315,1.76120292721316,"01/02/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
19.617089316342,9608.54924457707,4.55660117114894,1.36734868190251,"02/04/2023","Other, NH","Fully Vaccinated","Any","NULL"
63.6499637837755,81460.0360949992,2.40537978615612,1.69138809409924,"01/29/2022","Black, NH","Fully Vaccinated","Before Pregnancy","NULL"
19.4295338841621,51375.2107157204,4.69352238951251,1.50803267979063,"07/24/2021","White, NH","Fully Vaccinated","Any","3"
73.498215031391,90240.8345759595,3.87460726918653,1.01942593744025,"10/30/2021","Asian, NH","Fully Vaccinated","Any","NULL"
27.7910778491059,62845.4522418869,1.12247992795892,1.64689913997427,"02/26/2022","All Races/Ethnicity","Fully Vaccinated","Any","3"
62.1031645156676,22652.0382237195,2.8134736281354,1.62300766445696,"06/03/2023","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
84.2211014357395,65628.7985520456,3.2042463615071,1.33297110931017,"04/17/2021","Other, NH","Fully Vaccinated","Any","1"
10.4549037344288,94568.2950921971,3.01700976351276,1.02628683648072,"10/16/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
11.5318236164516,84488.1003660061,3.72386083961464,1.97494735918008,"05/27/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
61.2436143253231,54943.1464041481,5.31598252966069,1.99127485696226,"02/04/2023","Asian, NH","Fully Vaccinated","Any","3"
38.7340582086006,46690.855238538,4.82837328128517,1.07657980872318,"03/25/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
75.3464083079249,70242.3607116477,1.32710954081267,1.53794487263076,"10/16/2021","Other, NH","Fully Vaccinated","Any","NULL"
87.7208574321354,93997.8930333874,1.58758987928741,1.977852743119,"01/09/2021","Black, NH","Fully Vaccinated","Any","NULL"
6.36515468736179,94433.3847446416,2.54894103645347,1.10967471939512,"05/01/2021","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
41.5186029464006,21786.9783630283,2.54339153552428,1.36257217801176,"07/09/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
63.3531361938687,29840.4893385011,4.66168397362344,1.49981935787946,"06/11/2022","Other, NH","Fully Vaccinated","Any","NULL"
7.85069716474973,15174.9263448464,1.70745679433458,1.91262840153649,"08/14/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
89.6628446557559,84776.9848288817,5.88786618807353,1.57206083461642,"06/03/2023","Other, NH","Fully Vaccinated","During Pregnancy","NULL"
22.8548391607124,14777.9086201836,5.27399507956579,1.02279457473196,"06/19/2021","Hispanic/Latino","Fully Vaccinated","During Pregnancy","3"
4.47332073894795,88025.6694540794,3.91961866081692,1.85522962594405,"10/23/2021","Black, NH","Fully Vaccinated","Any","3"
61.9751426974079,82118.7419807918,5.49782126932405,1.83048424171284,"04/03/2021","Asian, NH","Fully Vaccinated","During Pregnancy","NULL"
71.0595399451442,99693.6376908473,1.0467227154877,1.87815106310882,"01/14/2023","White, NH","Fully Vaccinated","Any","NULL"
31.9306286609732,51162.8160677848,4.92278543091379,1.80960218934342,"10/15/2022","Asian, NH","Fully Vaccinated","Any","NULL"
33.0896624798421,99303.3650604829,5.53900738852099,1.00006533670239,"09/25/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
25.9251418014988,83557.8383537319,1.55388779961504,1.10182573297061,"11/05/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
7.2215539829107,92661.2070683325,3.3291050165426,1.8348258768674,"01/22/2022","Other, NH","Fully Vaccinated","Before Pregnancy","2"
33.0005205424502,43782.9036571076,4.3717413037084,1.22114739613608,"12/31/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
16.074647459574,13776.27486851,3.32726230402477,1.03041637665592,"07/09/2022","Asian, NH","Fully Vaccinated","Any","NULL"
48.4056509727845,31821.3956383404,5.37510270858184,1.57672602171078,"11/06/2021","Asian, NH","Fully Vaccinated","During Pregnancy","NULL"
45.5065686956747,77148.4825817174,3.00542768114246,1.75687976041809,"05/14/2022","Other, NH","Fully Vaccinated","Any","NULL"
85.3366698438534,39898.5109596744,3.8334257286042,1.87365405936725,"01/14/2023","Black, NH","Fully Vaccinated","Any","2"
30.8213119408116,42586.6870183891,4.26852873084135,1.06036591390148,"05/06/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
41.963653806271,6881.37669029692,2.42829864751548,1.22183835878968,"04/22/2023","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
7.45256570116617,56709.6087637679,5.45972425397485,1.41402517212555,"03/12/2022","Asian, NH","Fully Vaccinated","Any","2"
77.6676482014591,15952.6101904751,1.69356672232971,1.41132962983102,"02/11/2023","All Races/Ethnicity","Fully Vaccinated","Any","3"
35.7281557895942,93737.8639834241,3.785970706027,1.57939032977447,"03/12/2022","Asian, NH","Fully Vaccinated","Any","1"
66.4517113386886,11225.9185925543,2.26464213128202,1.94194895145483,"03/20/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
15.5084295602515,83460.6207535621,1.36803085356951,1.9875985973049,"03/13/2021","Other, NH","Fully Vaccinated","Any","1"
41.0649753083009,90576.8142694342,4.81324312649667,1.12979784887284,"11/26/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
69.5494897770462,7411.70059241471,4.03184387972578,1.27487498149276,"05/29/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
5.65729485084303,31636.3341233733,2.66496932622977,1.82838282175362,"08/27/2022","Hispanic/Latino","Fully Vaccinated","Any","NULL"
73.6018590069143,68989.0787453761,5.54831809387542,1.99125871900469,"01/21/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
27.193169958936,83547.1919222998,3.95013598399237,1.67320055817254,"08/20/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
32.9297938271658,44352.9840096664,5.73212864715606,1.07738906447776,"10/08/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
28.1837851112243,98839.841862692,5.51165269361809,1.13440340547822,"01/01/2022","Black, NH","Fully Vaccinated","Any","NULL"
3.37450782840606,43381.237107649,2.93484019371681,1.338096778607,"01/14/2023","All Races/Ethnicity","Fully Vaccinated","Any","2"
46.8480845828773,46785.6335075183,4.59240497462451,1.25210898020305,"07/02/2022","Asian, NH","Fully Vaccinated","During Pregnancy","NULL"
61.3149114381988,32784.442748165,5.13673527422361,1.25082363607362,"10/02/2021","Asian, NH","Fully Vaccinated","Before Pregnancy","NULL"
81.5619904921856,65902.3762395568,5.56911022309214,1.78326791757718,"09/10/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
2.30506086966489,60513.5779796995,1.65309399389662,1.17378633026965,"03/25/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
89.3137678475585,7695.61438203184,1.2220853837207,1.59830391569994,"10/09/2021","Asian, NH","Fully Vaccinated","Before Pregnancy","NULL"
27.3507525009569,79495.9569069101,5.94116933899932,1.69158304436132,"05/08/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
84.8041975742904,24647.2129412165,2.94739676895551,1.92293559922837,"02/20/2021","Black, NH","Fully Vaccinated","Any","2"
62.0909646299668,70457.6327497819,4.55526706553064,1.68997498392127,"07/10/2021","Other, NH","Fully Vaccinated","Any","NULL"
40.3674406353151,56808.2911193054,3.62970038456842,1.27365897689015,"10/16/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
73.727975932695,68110.210900655,2.93450637627393,1.01094515947625,"10/01/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
3.56677756619174,66494.3094604018,4.59283415367827,1.04321959754452,"01/28/2023","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
66.7345612021163,32629.0818331141,5.40090358722955,1.16789780044928,"01/22/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","3"
31.4893702828093,26410.3514374446,1.6058009818662,1.85264082648791,"12/17/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
74.8813493596623,58498.6313519741,2.83526118402369,1.04591334611177,"01/29/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","1"
48.3593876703875,105056.670913504,4.94965931773186,1.2713876364287,"03/05/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
24.7914463345427,37110.3745375348,2.07800115947612,1.88894295063801,"05/13/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
72.3256235366687,36542.2904560498,4.10363380471244,1.54789329459891,"09/25/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","2"
8.27551594006363,7222.89879490575,2.8886117846705,1.80481758853421,"10/30/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
75.1393320115982,57133.7609755516,4.02017649984919,1.95719661866315,"07/23/2022","Asian, NH","Fully Vaccinated","Any","NULL"
25.0000130442437,64381.3471412309,3.82259134110063,1.68974408041686,"04/29/2023","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
68.0058419924229,79170.6798184337,4.47221650066786,1.40113357454538,"02/13/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
87.0629770814208,100624.866955048,5.07071843277663,1.97104084421881,"11/13/2021","Hispanic/Latino","Fully Vaccinated","Any","1"
7.35643036973197,53469.9523920631,3.26842117263004,1.93937585805543,"11/12/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
77.1491366074188,12105.5684823466,2.84982347534969,1.5182822458446,"04/15/2023","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","3"
72.4421110031661,30087.4103697336,5.11329519120045,1.13629017653875,"06/04/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
34.7811764945509,92685.5116402139,3.56312135723419,1.6267359952908,"03/13/2021","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
29.5820451305481,90365.7680241081,4.7079091265332,1.82264998438768,"10/02/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
18.5059648794355,89433.8519491777,5.24669239087962,1.13626535539515,"11/27/2021","Hispanic/Latino","Fully Vaccinated","Any","NULL"
51.4152544374811,100020.847173705,3.20149857690558,1.59746818896383,"07/03/2021","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","3"
80.1913836970925,70069.3377370751,3.02954153297469,1.98296406795271,"10/16/2021","White, NH","Fully Vaccinated","Any","NULL"
47.8331824577646,53320.7483842978,5.25458805402741,1.2306306483224,"10/09/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
53.0023667077767,22740.4443719198,4.63512306008488,1.41737038781866,"03/26/2022","Hispanic/Latino","Fully Vaccinated","Any","3"
60.1158833712107,76213.0525539431,4.07535125757568,1.10027099936269,"06/03/2023","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
47.8492890098132,12287.0379466214,4.50000531645492,1.27851140359417,"04/01/2023","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","1"
46.0388138153823,50576.6382909911,4.74086481984705,1.53054649149999,"11/06/2021","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","NULL"
1.45929142625537,98901.4279061272,2.3092382135801,1.31411945819855,"08/28/2021","Asian, NH","Fully Vaccinated","Any","NULL"
4.30821163987275,89677.0500950825,2.38098325813189,1.60070207272656,"04/22/2023","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
83.9203666328452,76534.0915957151,1.99731885828078,1.98709801840596,"12/19/2020","Black, NH","Fully Vaccinated","Any","NULL"
69.4664841445629,16230.362450931,5.71497998456471,1.60928148590028,"08/27/2022","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","NULL"
18.1575796336401,64179.8407317835,2.3557284057606,1.14573732274584,"02/05/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
58.7186134847347,104393.025332871,3.49204324558377,1.70431646029465,"07/31/2021","Black, NH","Fully Vaccinated","Any","2"
59.0351314181462,66274.9686547236,1.18343940959312,1.67918030405417,"04/15/2023","All Races/Ethnicity","Fully Vaccinated","Any","1"
35.6914146579104,31426.0334221513,5.00868616416119,1.32258386537433,"10/08/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
73.351126017957,10112.2929291297,3.02612282941118,1.42331564100459,"04/09/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
49.3962146147853,10987.4011505367,3.30062952614389,1.30446418491192,"03/20/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
79.927478434355,92549.5680782699,5.65576075250283,1.83281878195703,"01/22/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
49.9642530768877,40562.2218391153,2.94940362824127,1.59364750841632,"06/26/2021","Other, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
81.8161444790661,99890.389161973,4.72908184537664,1.80719664134085,"05/28/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
53.0477614416042,60463.3097721739,4.91804248327389,1.29405077779666,"03/26/2022","Asian, NH","Fully Vaccinated","During Pregnancy","NULL"
38.2387676834129,55815.3924993973,2.0372812661808,1.14108522166498,"03/26/2022","Black, NH","Fully Vaccinated","Any","3"
85.7475546659203,100109.207577187,1.28263364802115,1.88862110255286,"10/16/2021","Hispanic/Latino","Fully Vaccinated","Before and During Pregnancy","3"
64.0261226827512,14804.6926269145,2.65756916860119,1.00828500417992,"01/16/2021","All Races/Ethnicity","Fully Vaccinated","Any","3"
37.3214783503907,86990.969737024,4.41902592801489,1.56912065297365,"03/20/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
1.65827675994951,42040.0491275322,4.83887134143151,1.96755018993281,"05/13/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
51.1760876735905,60292.5020270739,4.26524695730768,1.26918876334094,"12/17/2022","Black, NH","Fully Vaccinated","Any","NULL"
44.2527298143133,35578.7729340862,5.66901997104287,1.9839600706473,"04/08/2023","Other, NH","Fully Vaccinated","Any","1"
79.3442641164875,12009.4228729173,1.0175797578413,1.03538948763162,"10/01/2022","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
73.40059771745,83023.861866201,2.89194546313956,1.25797643046826,"02/11/2023","Hispanic/Latino","Fully Vaccinated","Any","NULL"
77.1252279708395,23298.102118064,4.21852025575936,1.25989112141542,"03/13/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
33.2210040835664,70364.9450144379,1.49536305596121,1.94818848767318,"06/05/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
78.9176771296654,47924.5348818668,1.07531730923802,1.9796227386687,"11/13/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
13.6658368816366,23696.5024946204,1.74282535235398,1.73438486363739,"04/17/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
25.4475937740644,104882.436320141,4.7265515665058,1.28747975663282,"05/21/2022","All Races/Ethnicity","Fully Vaccinated","During Pregnancy","1"
60.2034757530084,49104.9770588034,5.26373375463299,1.40895911841653,"05/13/2023","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","NULL"
88.2577369849663,6826.20298981131,2.62472728639841,1.20157764805481,"08/28/2021","All Races/Ethnicity","Fully Vaccinated","Any","1"
52.6213982196758,99014.3486015776,2.33334754384123,1.76658635912463,"01/08/2022","All Races/Ethnicity","Fully Vaccinated","Any","1"
47.5510841819923,92292.2955623812,2.21773721068166,1.74310493981466,"08/27/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
5.488634905871,64833.2704027807,5.78125145775266,1.49846138083376,"08/07/2021","All Races/Ethnicity","Fully Vaccinated","Any","2"
87.5042093890719,34066.4744404578,3.48634369694628,1.67049959558062,"08/07/2021","White, NH","Fully Vaccinated","Before and During Pregnancy","NULL"
10.8574127104366,86017.6414661596,4.47225787700154,1.75246279360726,"05/29/2021","Asian, NH","Fully Vaccinated","Before Pregnancy","2"
7.97920608110726,100554.142657478,5.57565956981853,1.77386291883886,"03/25/2023","Hispanic/Latino","Fully Vaccinated","Before Pregnancy","2"
79.5329995757667,90365.2422205664,4.04460893501528,1.6051693004556,"04/23/2022","Asian, NH","Fully Vaccinated","Any","NULL"
45.9058678659378,16587.0038012601,2.31304428912699,1.39051574352197,"01/15/2022","All Races/Ethnicity","Fully Vaccinated","Any","2"
30.4757982568815,102258.254325806,5.59465368883684,1.67105757305399,"03/19/2022","Hispanic/Latino","Fully Vaccinated","Any","3"
80.7584166783839,60339.3255861893,4.55806539300829,1.86920781154186,"01/07/2023","Black, NH","Fully Vaccinated","During Pregnancy","NULL"
2.88703801555093,4173.09537745686,1.21914296899922,1.4364028731361,"05/21/2022","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
21.4218416757882,17447.6312594481,4.16753813414834,1.12047634436749,"04/09/2022","Asian, NH","Fully Vaccinated","Any","1"
61.9900787044549,4222.22909226129,5.26366193918511,1.61895335954614,"03/05/2022","Black, NH","Fully Vaccinated","Any","NULL"
20.3914036259288,86783.9626555354,1.59547929675318,1.48050875100307,"09/17/2022","All Races/Ethnicity","Fully Vaccinated","Before and During Pregnancy","NULL"
28.7600613087416,83250.4710810171,5.76018951623701,1.92389308963902,"02/05/2022","White, NH","Fully Vaccinated","During Pregnancy","1"
15.710738653061,98408.6168300696,1.20419929875061,1.24067268520594,"05/01/2021","Asian, NH","Fully Vaccinated","Any","NULL"
72.3690914073028,41159.2613319412,1.85299990838394,1.77648157556541,"08/27/2022","Asian, NH","Fully Vaccinated","Any","3"
13.2092698352644,102825.531735918,1.11576704797335,1.75198788824491,"01/16/2021","All Races/Ethnicity","Fully Vaccinated","Before Pregnancy","NULL"
74.2913804662647,87483.2830726211,2.94954953272827,1.67648242483847,"02/12/2022","Black, NH","Fully Vaccinated","Before Pregnancy","NULL"
29.8891039250186,83788.5068316192,4.54638570453972,1.55171946389601,"12/25/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
33.7874957232736,67030.0471432975,4.27877772855572,1.59786053118296,"12/24/2022","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
56.8660117685795,102102.764401168,3.43071358418092,1.86643758160062,"09/18/2021","All Races/Ethnicity","Fully Vaccinated","Any","NULL"
